flight_id,airline_name,flight_date,booking_date,booking_window_days,departure_time,arrival_time,source_city,destination_city,route_popularity,seat_class,base_fare,dynamic_fare,seats_remaining,total_seats,competitor_avg_fare,demand_level,season,day_of_week,is_weekend,user_segment,user_loyalty_tier,promo_applied,weather_condition,cancellation_rate_route,on_time_performance,avg_searches_last_hour,avg_bookings_last_hour,surge_pricing_flag
SP530,SpiceJet,2025-09-30,2025-08-01,60,08:45,10:30,Kolkata,Bangalore,0.7,Economy,8579,9169,24,150,9137,Low,Festival,Tuesday,0,Business,None,0,Clear,0.11,91.5,48,5,0
VI754,Vistara,2025-12-31,2025-11-29,32,01:15,02:00,Pune,Kolkata,0.55,Economy,3200,3390,43,200,3136,Low,Holiday,Wednesday,0,Business,Gold,0,Clear,0.09,93.4,145,59,1
SP826,SpiceJet,2025-10-30,2025-10-27,3,05:45,09:00,Hyderabad,Pune,0.93,Premium Economy,11640,14328,91,200,10662,High,Peak,Thursday,0,Student,None,1,Storm,0.08,93.6,211,2,1
VI729,Vistara,2025-08-27,2025-07-26,32,22:30,01:15,Mumbai,Hyderabad,0.72,Business,14725,16248,62,150,14060,Low,Festival,Wednesday,0,Family,None,0,Clear,0.12,86.3,38,14,0
AI468,Air India,2025-08-27,2025-07-03,55,04:15,05:30,Kolkata,Mumbai,0.76,Economy,3154,3646,91,200,2906,Low,Festival,Wednesday,0,Business,None,0,Clear,0.12,89.4,270,40,1
AK890,Akasa Air,2025-12-06,2025-10-08,59,02:15,03:30,Kolkata,Delhi,0.83,Economy,4711,5275,24,180,4892,Low,Festival,Saturday,1,Student,Silver,0,Clear,0.1,91.7,84,20,0
SP575,SpiceJet,2025-10-25,2025-09-08,47,22:00,00:45,Ahmedabad,Chennai,0.85,Business,17019,20976,26,160,15593,Low,Peak,Saturday,1,Student,Platinum,0,Fog,0.06,90.6,119,34,1
AI587,Air India,2025-09-12,2025-08-23,20,22:45,23:30,Mumbai,Hyderabad,0.72,Economy,6185,6642,30,180,6618,Medium,Off-Peak,Friday,0,Leisure,Gold,0,Clear,0.04,93.8,279,13,0
AK575,Akasa Air,2025-12-29,2025-11-21,38,18:15,22:00,Pune,Chennai,0.72,Economy,3378,4808,28,150,3744,High,Peak,Monday,0,Leisure,Silver,0,Clear,0.08,90.6,55,13,1
IN408,IndiGo,2025-08-19,2025-07-24,26,18:00,21:00,Mumbai,Kolkata,0.82,Economy,4336,4707,11,180,4999,Medium,Off-Peak,Tuesday,0,Business,None,0,Fog,0.04,96.8,41,16,0
VI818,Vistara,2025-11-05,2025-10-18,18,08:15,10:45,Kolkata,Bangalore,0.62,Economy,2542,2922,62,200,2850,Medium,Peak,Wednesday,0,Leisure,None,1,Clear,0.09,81.2,97,3,0
GO349,Go First,2025-09-24,2025-08-03,52,23:30,03:30,Mumbai,Hyderabad,0.53,Economy,6045,7490,11,180,7244,High,Off-Peak,Wednesday,0,Family,None,0,Rain,0.05,83.5,44,10,1
AK250,Akasa Air,2025-12-12,2025-12-08,4,13:45,17:45,Chennai,Mumbai,0.62,Premium Economy,9666,11249,27,200,8938,Medium,Off-Peak,Friday,0,Student,None,0,Rain,0.08,89.0,170,52,1
VI230,Vistara,2025-09-14,2025-09-08,6,05:30,08:15,Chennai,Kolkata,0.74,Economy,8581,8875,33,150,9834,Low,Peak,Sunday,1,Leisure,None,1,Clear,0.11,99.0,243,14,0
AI402,Air India,2025-12-28,2025-11-02,56,12:30,16:00,Ahmedabad,Chennai,0.74,Economy,7712,8480,43,160,8265,Medium,Off-Peak,Sunday,1,Leisure,Silver,1,Clear,0.05,90.7,204,26,1
GO455,Go First,2025-09-11,2025-09-05,6,16:15,20:45,Delhi,Hyderabad,0.83,Economy,7881,7881,37,180,8897,Low,Holiday,Thursday,0,Leisure,Platinum,1,Storm,0.06,94.7,34,3,0
VI250,Vistara,2025-12-11,2025-11-30,11,01:15,04:45,Chennai,Kolkata,0.7,Economy,2849,2919,57,150,2623,Low,Festival,Thursday,0,Family,None,1,Clear,0.1,95.6,272,20,0
AI787,Air India,2025-11-19,2025-09-30,50,02:15,06:15,Pune,Kolkata,0.66,Economy,5693,6150,32,150,5462,Low,Off-Peak,Wednesday,0,Student,None,0,Clear,0.08,95.2,56,24,1
IN115,IndiGo,2025-12-12,2025-11-03,39,19:30,22:45,Hyderabad,Ahmedabad,0.77,Economy,5869,7670,57,180,5987,High,Holiday,Friday,0,Leisure,None,0,Clear,0.1,84.6,111,15,1
SP556,SpiceJet,2025-10-28,2025-10-02,26,12:45,13:30,Chennai,Delhi,0.53,Economy,4213,6225,39,180,3935,High,Peak,Tuesday,0,Student,None,0,Clear,0.06,87.0,80,30,1
VI675,Vistara,2025-10-17,2025-08-23,55,00:45,04:15,Bangalore,Pune,0.54,Economy,8775,9252,52,150,9031,Low,Festival,Friday,0,Business,None,0,Clear,0.11,92.7,269,9,0
VI826,Vistara,2025-09-03,2025-08-12,22,10:00,12:15,Delhi,Kolkata,0.77,Economy,5974,7531,83,180,6163,Medium,Peak,Wednesday,0,Family,Gold,0,Clear,0.09,90.5,277,32,1
IN593,IndiGo,2025-10-05,2025-09-23,12,10:30,14:00,Bangalore,Mumbai,0.91,Economy,3547,4253,52,200,4046,Medium,Off-Peak,Sunday,1,Business,Silver,0,Clear,0.09,92.8,189,51,1
IN134,IndiGo,2025-11-25,2025-11-10,15,13:45,14:00,Bangalore,Mumbai,0.94,Economy,5465,8357,9,180,6024,High,Festival,Tuesday,0,Leisure,None,0,Clear,0.12,96.6,202,6,1
AI329,Air India,2025-07-21,2025-06-29,22,23:15,01:15,Bangalore,Ahmedabad,0.71,Economy,3669,4312,48,200,4213,Low,Festival,Monday,0,Business,None,0,Clear,0.1,97.5,291,31,1
IN906,IndiGo,2025-07-19,2025-06-28,21,23:45,03:00,Ahmedabad,Kolkata,0.72,Business,15820,21725,60,200,17129,High,Holiday,Saturday,1,Business,Gold,0,Clear,0.08,97.7,159,27,1
AK978,Akasa Air,2025-08-11,2025-07-07,35,09:15,10:15,Chennai,Delhi,0.81,Economy,7337,7759,90,180,8012,Low,Off-Peak,Monday,0,Business,Silver,0,Rain,0.1,93.8,198,41,1
VI627,Vistara,2025-08-11,2025-08-10,1,11:15,13:45,Mumbai,Bangalore,0.56,Business,14418,17586,35,180,16696,Low,Peak,Monday,0,Business,None,0,Rain,0.08,91.0,49,24,1
VI434,Vistara,2025-07-18,2025-07-05,13,02:15,06:00,Kolkata,Pune,0.79,Economy,3269,3269,26,150,2981,Low,Holiday,Friday,0,Leisure,None,1,Clear,0.13,99.0,278,56,1
AI428,Air India,2025-10-31,2025-10-20,11,05:00,07:00,Hyderabad,Bangalore,0.96,Economy,6947,8219,53,180,7755,Medium,Off-Peak,Friday,0,Leisure,Silver,0,Rain,0.04,90.5,223,41,1
GO371,Go First,2025-10-01,2025-09-10,21,05:30,09:30,Ahmedabad,Pune,0.88,Economy,4111,4672,27,180,3879,Medium,Holiday,Wednesday,0,Leisure,Gold,0,Storm,0.03,95.3,169,38,1
SP324,SpiceJet,2025-09-11,2025-08-27,15,11:15,14:15,Mumbai,Delhi,0.65,Economy,3361,3361,71,160,3358,Low,Holiday,Thursday,0,Family,Gold,0,Rain,0.12,97.5,222,12,0
IN260,IndiGo,2025-07-17,2025-07-04,13,07:30,09:15,Delhi,Hyderabad,0.82,Economy,6117,7564,17,150,6269,Medium,Festival,Thursday,0,Family,Silver,0,Clear,0.13,97.4,186,11,0
VI573,Vistara,2025-11-22,2025-09-29,54,21:45,01:15,Ahmedabad,Bangalore,0.65,Economy,5046,5607,73,160,5663,Medium,Holiday,Saturday,1,Leisure,Gold,0,Clear,0.12,97.0,283,32,1
SP926,SpiceJet,2025-12-17,2025-11-20,27,05:00,06:45,Kolkata,Bangalore,0.9,Business,16137,18472,75,200,15965,Low,Festival,Wednesday,0,Leisure,Silver,0,Clear,0.13,88.5,109,39,1
SP529,SpiceJet,2025-08-06,2025-07-27,10,19:45,22:30,Bangalore,Ahmedabad,0.76,Economy,6853,6881,53,160,7869,Medium,Off-Peak,Wednesday,0,Business,Silver,1,Clear,0.1,94.9,104,29,1
AI227,Air India,2025-11-07,2025-10-31,7,00:45,03:30,Ahmedabad,Kolkata,0.5,Economy,3896,4821,66,150,4617,Medium,Peak,Friday,0,Family,None,0,Clear,0.07,84.8,225,26,1
AI298,Air India,2025-10-09,2025-08-14,56,05:15,08:00,Ahmedabad,Hyderabad,0.77,Economy,3430,4326,6,150,3401,Medium,Peak,Thursday,0,Leisure,Silver,1,Clear,0.03,85.7,202,59,1
IN995,IndiGo,2025-07-14,2025-06-27,17,20:45,00:30,Ahmedabad,Chennai,0.76,Economy,6911,9168,35,180,8240,Medium,Festival,Monday,0,Business,Gold,0,Clear,0.08,89.4,278,59,1
VI321,Vistara,2025-09-02,2025-07-28,36,03:30,04:30,Bangalore,Delhi,0.78,Economy,5467,6001,50,200,5364,Low,Off-Peak,Tuesday,0,Leisure,None,0,Clear,0.03,92.7,252,32,1
IN824,IndiGo,2025-08-31,2025-08-20,11,14:45,17:00,Delhi,Ahmedabad,0.79,Economy,8691,8691,21,150,9820,Low,Holiday,Sunday,1,Student,None,0,Fog,0.05,94.1,53,15,0
AK527,Akasa Air,2025-07-29,2025-07-14,15,07:30,09:15,Pune,Hyderabad,0.83,Economy,5957,7716,34,150,5402,Medium,Festival,Tuesday,0,Student,Silver,0,Clear,0.06,91.5,139,8,0
VI475,Vistara,2025-12-09,2025-11-23,16,02:15,03:30,Delhi,Mumbai,0.72,Economy,4377,5754,29,160,4695,High,Off-Peak,Tuesday,0,Student,Silver,0,Clear,0.09,89.7,111,19,1
SP292,SpiceJet,2025-10-15,2025-10-01,14,09:45,13:45,Hyderabad,Chennai,0.94,Business,15898,19683,8,180,18742,Medium,Holiday,Wednesday,0,Business,None,0,Clear,0.07,90.7,173,60,1
AK440,Akasa Air,2025-08-09,2025-06-19,51,23:00,02:30,Chennai,Bangalore,0.75,Economy,5750,6127,47,200,6092,Low,Holiday,Saturday,1,Leisure,None,0,Clear,0.08,91.2,135,23,1
AK778,Akasa Air,2025-08-11,2025-07-13,29,18:00,22:30,Kolkata,Bangalore,0.93,Business,10868,10868,38,160,12411,Low,Off-Peak,Monday,0,Family,Silver,1,Clear,0.08,89.7,120,21,1
AI398,Air India,2025-08-12,2025-06-29,44,23:30,02:45,Kolkata,Bangalore,0.89,Economy,5281,6203,32,200,5645,Medium,Off-Peak,Tuesday,0,Family,None,0,Clear,0.1,92.8,232,52,1
AI642,Air India,2025-12-03,2025-10-30,34,06:15,07:00,Pune,Mumbai,0.57,Economy,6193,6903,56,200,6538,Medium,Holiday,Wednesday,0,Family,Silver,0,Storm,0.11,92.8,164,49,1
VI374,Vistara,2025-10-03,2025-08-11,53,15:00,16:00,Pune,Mumbai,0.58,Economy,5291,6466,35,180,4834,High,Holiday,Friday,0,Student,None,1,Clear,0.1,98.2,34,6,1
IN559,IndiGo,2025-09-14,2025-08-23,22,19:15,22:00,Chennai,Hyderabad,0.7,Economy,6785,9261,90,180,7108,High,Festival,Sunday,1,Family,None,1,Rain,0.07,95.8,156,15,1
SP453,SpiceJet,2025-11-17,2025-11-09,8,03:30,04:45,Pune,Ahmedabad,0.75,Premium Economy,11193,14108,94,200,12186,High,Holiday,Monday,0,Leisure,Silver,0,Clear,0.1,88.4,222,29,1
AI795,Air India,2025-09-25,2025-09-21,4,18:15,22:15,Chennai,Pune,0.71,Economy,6946,7374,11,160,7790,Low,Off-Peak,Thursday,0,Business,None,0,Rain,0.03,86.4,297,33,1
IN851,IndiGo,2025-10-28,2025-10-08,20,16:45,20:15,Kolkata,Ahmedabad,0.66,Economy,3380,4105,47,160,3150,High,Holiday,Tuesday,0,Leisure,Platinum,1,Clear,0.14,89.1,173,37,1
GO568,Go First,2025-12-06,2025-10-15,52,23:45,00:30,Bangalore,Delhi,1.0,Economy,4999,7421,5,150,5809,High,Peak,Saturday,1,Family,Silver,0,Fog,0.08,97.3,161,14,1
AI699,Air India,2025-07-12,2025-06-05,37,01:15,05:15,Ahmedabad,Mumbai,0.77,Premium Economy,8888,10526,51,150,9051,High,Festival,Saturday,1,Student,Platinum,1,Clear,0.04,98.0,132,45,1
GO608,Go First,2025-07-27,2025-06-20,37,21:30,01:00,Ahmedabad,Chennai,0.79,Economy,4398,5999,55,160,5135,High,Peak,Sunday,1,Student,Platinum,0,Clear,0.07,92.0,155,34,1
IN189,IndiGo,2025-08-21,2025-07-29,23,22:00,23:30,Hyderabad,Chennai,0.9,Business,9421,10472,51,150,11160,Medium,Off-Peak,Thursday,0,Family,Platinum,0,Clear,0.05,89.9,154,30,1
IN866,IndiGo,2025-11-16,2025-10-27,20,19:45,20:45,Kolkata,Ahmedabad,0.65,Economy,8268,10800,21,150,8158,High,Off-Peak,Sunday,1,Leisure,Gold,0,Clear,0.11,91.0,169,38,1
VI975,Vistara,2025-11-01,2025-09-23,39,06:15,08:00,Bangalore,Chennai,0.61,Economy,2940,3088,62,150,2650,Low,Off-Peak,Saturday,1,Business,None,0,Clear,0.11,86.0,143,48,1
AI979,Air India,2025-10-31,2025-10-04,27,07:30,11:30,Mumbai,Chennai,1.0,Economy,7930,8881,91,200,8707,Medium,Festival,Friday,0,Student,Gold,1,Storm,0.09,85.2,159,34,1
VI609,Vistara,2025-08-05,2025-07-20,16,22:00,00:45,Ahmedabad,Delhi,0.75,Premium Economy,8101,8553,88,200,8478,Low,Off-Peak,Tuesday,0,Family,None,0,Clear,0.07,97.3,57,22,1
IN325,IndiGo,2025-09-21,2025-09-20,1,17:30,19:45,Mumbai,Bangalore,0.92,Economy,6853,7837,71,160,7492,High,Off-Peak,Sunday,1,Family,Silver,1,Clear,0.03,91.3,224,3,1
AI924,Air India,2025-09-19,2025-08-26,24,12:30,15:45,Hyderabad,Kolkata,0.89,Economy,4829,6142,27,150,4631,Medium,Peak,Friday,0,Leisure,Gold,0,Rain,0.03,92.8,35,9,0
AI755,Air India,2025-09-07,2025-07-28,41,08:00,09:15,Bangalore,Kolkata,0.76,Economy,3146,3146,90,180,3218,Low,Off-Peak,Sunday,1,Student,Gold,1,Fog,0.08,99.0,42,6,0
AI219,Air India,2025-09-02,2025-08-06,27,08:45,10:45,Delhi,Chennai,0.94,Economy,4881,5202,49,160,5794,Low,Peak,Tuesday,0,Business,Platinum,1,Clear,0.11,96.4,107,30,1
GO660,Go First,2025-08-15,2025-07-16,30,19:15,23:45,Ahmedabad,Chennai,0.74,Economy,2501,2734,47,150,2660,Medium,Holiday,Friday,0,Family,Silver,0,Clear,0.14,87.7,141,19,0
IN267,IndiGo,2025-11-29,2025-11-02,27,19:15,20:30,Kolkata,Delhi,0.64,Economy,2915,3638,25,150,3241,Medium,Peak,Saturday,1,Student,Platinum,0,Clear,0.11,95.4,122,11,0
SP713,SpiceJet,2025-09-19,2025-08-11,39,07:15,09:45,Chennai,Ahmedabad,0.63,Economy,7369,9398,72,180,7133,Medium,Peak,Friday,0,Family,Silver,0,Clear,0.14,96.1,123,22,1
IN493,IndiGo,2025-09-21,2025-08-15,37,15:15,18:45,Kolkata,Hyderabad,0.75,Business,15049,16990,43,160,17124,Medium,Holiday,Sunday,1,Family,None,0,Rain,0.12,84.5,181,10,0
AK226,Akasa Air,2025-08-29,2025-07-19,41,06:30,08:15,Mumbai,Kolkata,0.93,Economy,3525,5281,30,150,3447,High,Festival,Friday,0,Family,Silver,0,Clear,0.09,93.9,76,21,1
IN198,IndiGo,2025-08-17,2025-06-23,55,15:30,17:15,Kolkata,Mumbai,0.94,Premium Economy,7849,7849,74,200,8946,Low,Holiday,Sunday,1,Business,Silver,1,Clear,0.06,92.4,190,20,0
IN246,IndiGo,2025-07-16,2025-05-22,55,20:15,21:30,Kolkata,Chennai,0.68,Premium Economy,7634,9361,48,160,8010,Medium,Peak,Wednesday,0,Student,None,0,Clear,0.09,90.6,191,25,1
IN824,IndiGo,2025-11-27,2025-11-02,25,05:45,06:45,Kolkata,Mumbai,0.6,Economy,8023,9962,34,200,7733,High,Holiday,Thursday,0,Business,None,0,Clear,0.07,93.1,279,44,1
AI482,Air India,2025-12-15,2025-10-29,47,02:15,04:45,Chennai,Hyderabad,0.59,Premium Economy,8514,9986,26,150,8832,Low,Peak,Monday,0,Business,None,0,Clear,0.12,93.0,229,24,1
SP554,SpiceJet,2025-12-22,2025-12-14,8,03:30,05:45,Chennai,Mumbai,0.66,Business,15570,18654,43,160,17761,Medium,Festival,Monday,0,Student,None,0,Clear,0.1,84.3,83,10,0
AI936,Air India,2025-10-11,2025-08-28,44,01:45,03:30,Mumbai,Ahmedabad,0.78,Economy,7926,10312,21,200,7747,High,Holiday,Saturday,1,Family,Silver,0,Clear,0.1,84.5,152,34,1
VI184,Vistara,2025-08-15,2025-07-23,23,11:45,13:30,Hyderabad,Kolkata,0.62,Premium Economy,7211,7807,48,180,6614,Low,Off-Peak,Friday,0,Leisure,Gold,0,Clear,0.06,92.6,280,54,1
SP309,SpiceJet,2025-08-18,2025-07-12,37,01:00,02:45,Pune,Delhi,1.0,Economy,7928,11197,97,200,8123,High,Peak,Monday,0,Student,Silver,1,Clear,0.05,99.0,53,4,1
AI481,Air India,2025-11-28,2025-11-25,3,06:45,08:00,Delhi,Chennai,0.68,Economy,3469,4131,75,160,4081,Medium,Festival,Friday,0,Family,None,0,Clear,0.13,89.1,80,5,0
AI940,Air India,2025-08-31,2025-08-09,22,13:00,14:00,Pune,Chennai,0.88,Business,11544,11925,45,150,13384,Medium,Holiday,Sunday,1,Student,None,1,Clear,0.09,99.0,146,19,0
AI378,Air India,2025-11-01,2025-09-11,51,14:30,17:15,Ahmedabad,Hyderabad,0.87,Economy,2560,3064,20,200,2687,Medium,Off-Peak,Saturday,1,Leisure,None,0,Storm,0.08,93.8,144,48,1
AI459,Air India,2025-10-05,2025-08-29,37,18:00,20:00,Chennai,Kolkata,0.63,Premium Economy,11444,12046,97,200,12817,Low,Off-Peak,Sunday,1,Student,Gold,0,Clear,0.05,85.9,187,42,1
SP737,SpiceJet,2025-07-28,2025-06-10,48,18:15,22:45,Kolkata,Bangalore,0.87,Business,15509,15509,23,160,16002,Low,Off-Peak,Monday,0,Family,None,1,Clear,0.1,93.5,236,29,1
VI428,Vistara,2025-09-06,2025-08-15,22,21:30,01:30,Chennai,Hyderabad,0.5,Economy,7274,10116,31,160,7321,Medium,Peak,Saturday,1,Family,None,0,Fog,0.1,94.6,111,24,1
AK712,Akasa Air,2025-12-30,2025-11-01,59,02:00,06:00,Bangalore,Pune,0.53,Economy,3020,3375,35,180,3231,Medium,Holiday,Tuesday,0,Family,Platinum,0,Clear,0.09,84.8,123,51,1
GO259,Go First,2025-07-11,2025-05-27,45,09:45,11:00,Mumbai,Bangalore,0.77,Economy,6412,6986,81,200,7385,Low,Festival,Friday,0,Family,None,1,Clear,0.1,86.7,295,31,1
IN240,IndiGo,2025-08-27,2025-08-02,25,22:15,02:15,Chennai,Kolkata,0.9,Economy,8122,10081,55,160,9348,High,Off-Peak,Wednesday,0,Family,None,0,Rain,0.06,91.7,143,55,1
AK572,Akasa Air,2025-08-04,2025-06-14,51,17:00,20:30,Ahmedabad,Chennai,1.0,Economy,8917,9867,73,200,8210,Medium,Off-Peak,Monday,0,Student,None,1,Rain,0.04,86.8,178,51,1
IN310,IndiGo,2025-12-11,2025-10-14,58,15:45,19:30,Chennai,Ahmedabad,0.69,Economy,6360,9308,60,150,7548,High,Peak,Thursday,0,Student,Silver,0,Fog,0.15,95.9,110,42,1
SP181,SpiceJet,2025-08-30,2025-08-29,1,09:00,13:00,Bangalore,Delhi,0.83,Business,17327,20739,43,150,20707,Medium,Off-Peak,Saturday,1,Leisure,None,0,Fog,0.05,87.5,243,50,1
VI233,Vistara,2025-12-25,2025-11-26,29,02:00,06:00,Bangalore,Pune,0.71,Economy,4781,5672,58,180,5617,Low,Festival,Thursday,0,Student,Platinum,0,Rain,0.05,96.2,278,55,1
SP489,SpiceJet,2025-10-08,2025-09-02,36,06:45,08:30,Ahmedabad,Hyderabad,0.72,Economy,2548,3630,53,180,2547,High,Peak,Wednesday,0,Business,Silver,0,Storm,0.06,94.3,158,27,1
AK302,Akasa Air,2025-11-19,2025-09-21,59,17:45,19:15,Delhi,Hyderabad,0.86,Economy,4929,5649,27,180,4520,Low,Festival,Wednesday,0,Business,Gold,0,Clear,0.06,89.4,114,2,0
IN207,IndiGo,2025-08-03,2025-08-01,2,05:30,07:45,Pune,Kolkata,0.61,Economy,5778,6879,52,150,5749,Low,Peak,Sunday,1,Business,Silver,0,Clear,0.04,92.9,148,40,1
IN117,IndiGo,2025-10-11,2025-08-14,58,19:00,22:15,Bangalore,Mumbai,0.76,Business,14638,15654,94,200,14835,Low,Off-Peak,Saturday,1,Family,Silver,0,Clear,0.03,94.6,296,37,1
VI891,Vistara,2025-08-03,2025-06-07,57,16:15,20:45,Delhi,Bangalore,1.0,Economy,3113,4680,77,180,3086,High,Peak,Sunday,1,Family,Silver,0,Fog,0.06,92.1,41,10,1
VI809,Vistara,2025-12-23,2025-12-10,13,05:00,07:15,Hyderabad,Pune,0.76,Economy,6549,7953,49,200,6820,High,Peak,Tuesday,0,Student,Silver,1,Storm,0.09,99.0,115,11,1
SP775,SpiceJet,2025-07-27,2025-07-19,8,05:45,07:30,Ahmedabad,Delhi,0.75,Economy,5474,7007,66,160,6238,Medium,Festival,Sunday,1,Business,Silver,0,Clear,0.06,87.8,121,27,1
IN731,IndiGo,2025-09-12,2025-08-25,18,20:45,23:45,Ahmedabad,Bangalore,0.66,Economy,8740,10160,35,150,9986,Low,Peak,Friday,0,Business,Silver,0,Clear,0.09,83.9,161,60,1
AK601,Akasa Air,2025-08-09,2025-07-17,23,15:30,17:30,Hyderabad,Chennai,0.82,Business,11544,11544,70,200,12408,Low,Holiday,Saturday,1,Business,None,0,Clear,0.09,88.4,143,20,0
SP156,SpiceJet,2025-11-12,2025-10-16,27,18:00,19:30,Kolkata,Hyderabad,0.69,Economy,6634,8036,42,150,7710,High,Off-Peak,Wednesday,0,Business,Silver,1,Clear,0.04,88.8,174,42,1
AI752,Air India,2025-08-29,2025-07-24,36,22:30,01:30,Hyderabad,Chennai,0.93,Business,13282,14511,53,160,14850,Low,Holiday,Friday,0,Business,Silver,0,Storm,0.04,92.6,61,27,1
AK864,Akasa Air,2025-12-26,2025-12-19,7,15:15,17:15,Delhi,Bangalore,1.0,Business,12829,15299,92,200,12761,Medium,Holiday,Friday,0,Leisure,None,0,Clear,0.04,87.3,269,35,1
AI897,Air India,2025-08-03,2025-06-13,51,08:00,09:30,Ahmedabad,Bangalore,0.7,Economy,8879,8879,9,180,8559,Low,Off-Peak,Sunday,1,Business,Gold,1,Clear,0.07,90.7,220,11,0
IN311,IndiGo,2025-10-20,2025-10-14,6,18:45,19:00,Hyderabad,Bangalore,0.5,Economy,8530,9404,28,150,8553,Low,Festival,Monday,0,Family,Silver,1,Clear,0.09,90.5,90,42,1
GO475,Go First,2025-11-18,2025-11-17,1,04:00,06:30,Ahmedabad,Kolkata,0.8,Economy,2684,3069,10,150,2659,Medium,Off-Peak,Tuesday,0,Leisure,None,0,Clear,0.05,89.0,296,21,1
GO162,Go First,2025-10-23,2025-10-11,12,14:15,16:45,Mumbai,Chennai,0.64,Economy,2782,2782,24,180,2598,Low,Holiday,Thursday,0,Student,None,0,Storm,0.04,95.4,223,14,0
AI609,Air India,2025-11-06,2025-10-31,6,17:45,20:30,Kolkata,Ahmedabad,0.65,Premium Economy,10467,12404,67,160,11183,High,Off-Peak,Thursday,0,Leisure,Platinum,1,Clear,0.13,95.2,130,2,1
SP181,SpiceJet,2025-08-14,2025-06-25,50,20:00,00:00,Delhi,Chennai,0.5,Economy,4953,5940,61,150,5470,Medium,Holiday,Thursday,0,Business,None,0,Clear,0.08,92.2,282,42,1
AI196,Air India,2025-09-06,2025-07-21,47,22:30,02:30,Kolkata,Ahmedabad,0.9,Economy,8629,9423,37,150,8060,Low,Off-Peak,Saturday,1,Student,Silver,0,Clear,0.06,90.5,154,57,1
GO956,Go First,2025-07-11,2025-05-23,49,18:30,21:45,Hyderabad,Bangalore,0.82,Economy,8887,10632,37,150,8929,Medium,Festival,Friday,0,Leisure,None,0,Clear,0.14,90.2,245,44,1
AK391,Akasa Air,2025-10-01,2025-09-10,21,02:15,06:15,Ahmedabad,Kolkata,0.69,Economy,5046,5083,80,200,5216,Low,Festival,Wednesday,0,Leisure,Platinum,1,Clear,0.1,91.1,53,3,0
IN234,IndiGo,2025-12-17,2025-11-05,42,12:00,13:45,Mumbai,Kolkata,0.56,Economy,2958,3195,74,200,3513,Low,Holiday,Wednesday,0,Business,None,0,Clear,0.12,92.7,139,29,1
GO332,Go First,2025-07-30,2025-07-14,16,02:00,03:30,Chennai,Pune,1.0,Economy,4394,6369,44,150,4740,High,Festival,Wednesday,0,Student,None,0,Clear,0.1,93.6,269,31,1
VI563,Vistara,2025-07-25,2025-06-06,49,19:15,21:00,Hyderabad,Bangalore,0.71,Economy,8455,11398,13,160,7883,Medium,Festival,Friday,0,Leisure,Silver,0,Clear,0.1,92.8,141,40,1
SP450,SpiceJet,2025-09-06,2025-08-23,14,13:45,15:15,Kolkata,Chennai,0.94,Economy,3583,4665,12,150,3597,High,Off-Peak,Saturday,1,Family,None,0,Fog,0.03,96.5,74,29,1
SP221,SpiceJet,2025-08-19,2025-06-26,54,10:15,12:15,Ahmedabad,Bangalore,1.0,Economy,4656,4656,95,200,5318,Low,Off-Peak,Tuesday,0,Business,None,1,Clear,0.03,92.2,168,28,1
AK272,Akasa Air,2025-11-13,2025-10-12,32,11:30,15:00,Mumbai,Ahmedabad,0.75,Business,15587,20622,48,160,18114,Medium,Festival,Thursday,0,Family,Gold,0,Clear,0.09,86.7,137,47,1
SP359,SpiceJet,2025-07-11,2025-05-30,42,13:00,16:15,Bangalore,Kolkata,0.66,Economy,6823,9298,57,150,7436,High,Peak,Friday,0,Leisure,Silver,1,Clear,0.05,94.5,141,33,1
GO374,Go First,2025-09-20,2025-08-05,46,05:30,09:30,Hyderabad,Mumbai,0.52,Economy,4290,4815,19,150,4561,High,Off-Peak,Saturday,1,Business,None,1,Clear,0.08,89.8,170,56,1
GO697,Go First,2025-08-03,2025-07-29,5,15:15,17:00,Pune,Ahmedabad,0.86,Premium Economy,10828,12278,65,160,12071,Medium,Holiday,Sunday,1,Business,None,0,Clear,0.05,90.7,182,20,0
SP756,SpiceJet,2025-12-09,2025-11-22,17,22:15,01:15,Delhi,Hyderabad,0.5,Economy,6378,6378,57,180,6698,Low,Off-Peak,Tuesday,0,Family,None,0,Storm,0.05,87.9,286,16,0
VI805,Vistara,2025-12-09,2025-11-05,34,18:45,20:15,Ahmedabad,Chennai,0.7,Economy,8110,9736,60,180,7738,Low,Peak,Tuesday,0,Student,None,0,Clear,0.03,98.7,256,49,1
IN889,IndiGo,2025-09-17,2025-07-27,52,15:45,18:45,Bangalore,Ahmedabad,0.71,Economy,3631,4938,66,160,3688,High,Off-Peak,Wednesday,0,Family,Silver,0,Clear,0.08,95.1,156,11,1
AI362,Air India,2025-12-25,2025-10-29,57,18:30,21:00,Hyderabad,Chennai,0.81,Economy,3657,4527,55,150,4035,Medium,Holiday,Thursday,0,Family,None,0,Clear,0.04,94.1,63,30,1
SP533,SpiceJet,2025-12-29,2025-10-30,60,16:45,17:15,Ahmedabad,Pune,0.72,Business,9756,13167,30,150,10120,High,Festival,Monday,0,Business,None,1,Clear,0.08,87.6,211,14,1
SP604,SpiceJet,2025-11-09,2025-10-02,38,06:00,08:00,Kolkata,Chennai,0.56,Economy,5725,7586,67,180,6191,High,Festival,Sunday,1,Family,None,0,Clear,0.1,96.0,154,47,1
